Country,City,AccentCity,Region,Population,Latitude,Longitude
af,ludin-e gharbi,Ludin-e Gharbi,28,,32.596526,67.566935
af,ludine sarqi,Ludine Sarqi,28,,32.584423,67.637426
af,ludin-e sharqi,Ludin-e Sharqi,28,,32.584423,67.637426
af,ludini-garbi,Ludini-Garbi,28,,32.596526,67.566935
af,ludini-sharki,Ludini-Sharki,28,,32.584423,67.637426
af,ludin kalay,Ludin Kalay,28,,32.123056,67.476667
af,ludin,Ludin,24,,36.685948,68.929565
af,ludin,Ludin,28,,32.583582,66.584424
af,ludlam,Ludlam,34,,34.664451,70.741742
af,ludyan,Ludyan,08,,33.108547,68.307167
af,lugay,Lugay,23,,31.524587,67.34222
af,lugh bigi,Lugh Bigi,26,,36.440263,69.555709
af,lughey,Lughêy,23,,31.524587,67.34222
af,lughmanak,Lughmanak,11,,34.506977,62.912128
af,lughman,Lughman,01,,37.741361,70.383065
af,lughun,Lughun,06,,33.351311,63.621449
af,lugman,Lugman,30,,36.437182,66.455476
af,luhogaro kelay,Luhogaro Kelay,03,,35.950706,68.627074
af,lukah,Lukah,39,,32.559748,65.712955
af,lukah sang,Lukah Sang,09,,33.519635,64.101491
af,lukah sang,Lukah Sang,11,,34.73432,61.774362
af,lukah-ye khwajak,Lukah-ye Khwajak,09,,34.526367,65.108076
af,lukah-ye sorkh,Lukah-ye Sorkh,02,,35.239712,63.464207
af,lukah-ye surkh,Lukah-ye Surkh,02,,35.239712,63.464207
af,lukah-ye surkh,Lukah-ye Surkh,09,,34.093818,65.452336
af,luka-i-surkh,Luka-i-Surkh,02,,35.239712,63.464207
af,lukakhel,Lukakhel,14,,35.016342,69.718689
af,lukakheyl,Lukakheyl,14,,35.016342,69.718689
af,luka,Luka,23,,31.407464,67.367553
af,luka,Luka,39,,32.559748,65.712955
af,lukasang,Lukasang,09,,33.519635,64.101491
af,luka sang,Luka Sang,11,,34.201,63.297009
af,lukhah,Lukhah,23,,31.407464,67.367553
af,lukhak-e kalan,Lukhak-e Kalan,06,,32.681377,62.392765
af,lukhak-e khord,Lukhak-e Khord,06,,32.706127,62.423866
af,lukhaki-kalan,Lukhaki-Kalan,06,,32.681377,62.392765
af,lukhaki-khurd,Lukhaki-Khurd,06,,32.706127,62.423866
af,lukhak,Lukhak,05,,34.218642,67.126677
af,lukhak,Lukhak,08,,32.995017,67.512355
af,lukhak,Lukhak,27,,34.463333,67.743056
af,lukhak,Lukhak,41,,33.810858,66.733381
af,lukha,Lukha,23,,31.407464,67.367553
af,lukhan,Lukhan,40,,34.830833,68.755278
af,lukhay,Lukhay,18,,34.307327,70.19735
af,lukhay,Lukhay,35,,34.663483,69.921159
af,lukhi,Lukhi,18,,34.19231,70.688194
af,lukhi,Lukhi,19,,31.623354,62.879511
af,lukhistan,Lukhistan,26,,36.279311,69.948597
af,lukh,Lukh,24,,36.758769,68.863268
af,lukh,Lukh,27,,34.560556,67.448611
af,lukh,Lukh,41,,34.27971,66.315659
af,lukhogaru-kalay,Lukhogaru-Kalay,03,,35.950706,68.627074
af,lukhtogay,Lukhtogay,03,,35.608049,68.511324
af,lukhtoghay,Lukhtoghay,03,,35.608049,68.511324
af,lukhtowghay,Lukhtowghay,03,,35.608049,68.511324
af,lukmani,Lukmani,36,,33.369743,69.336311
af,luku,Luku,13,,34.701574,69.037726
af,lulagal',Lulagal',38,,35.605435,71.325528
af,lulah,Lulah,23,,32.382127,66.320844
af,lula,Lula,23,,32.382127,66.320844
af,lulangi,Lulangi,19,,30.25475,62.131442
af,lul darreh,Lul Darreh,01,,37.251362,70.488353
af,lulehdeh,Lulehdeh,05,,34.527222,67.262778
af,luleh kham,Luleh Kham,01,,37.539832,70.260558
af,luleh kherman,Luleh Kherman,01,,37.499263,70.456061
af,luli kherman,Luli Kherman,01,,37.499263,70.456061
af,luli khirman,Luli Khirman,01,,37.499263,70.456061
af,lu`man kaca,Lu`man Kaca,34,,34.76992,70.972603
af,lumankacha,Lumankacha,34,,34.76992,70.972603
af,lu`man katsah,Lu`man Katsah,34,,34.76992,70.972603
af,luman,Luman,08,,33.125862,67.638344
af,lundak,Lundak,10,,32.278852,64.291905
af,lundey kalay,Lundey Kalay,23,,31.462704,65.919828
af,lundha,Lundha,27,,34.435394,67.254062
af,lundiyanah,Lundiyanah,39,,32.620629,65.441859
af,lundkarez,Lundkarez,10,,32.011048,64.765022
af,lund karez,Lund Karez,10,,32.011048,64.765022
af,lund karez,Lund Karez,10,,32.011048,64.765022
af,lund kariz,Lund Kariz,10,,32.011048,64.765022
af,lundkha,Lundkha,27,,34.435394,67.254062
af,lundyanah,Lundyanah,39,,32.620629,65.441859
af,lund'yana,Lund'yana,39,,32.620629,65.441859
af,lundyana,Lundyana,39,,32.620629,65.441859
af,luni,Luni,08,,33.136269,68.087608
af,lupak,Lupak,19,,30.223174,62.208325
af,luqmani,Luqmani,36,,33.369743,69.336311
af,luqman,Luqman,07,,35.991451,64.965172
af,lurah,Lurah,41,,33.849973,67.158078
af,lura,Lura,41,,33.849973,67.158078
af,luramir,Luramir,10,,32.074447,64.486726
af,lur amir,Lur Amir,10,,32.074447,64.486726
af,luranj,Luranj,05,,35.393999,67.576697
af,lur best,Lur Best,09,,33.556824,63.507744
af,lur bist,Lur Bist,09,,33.556824,63.507744
af,lurcheh,Lurcheh,05,,34.68188,66.90069
af,lur-e zard,Lur-e Zard,05,,34.749901,66.722288
af,lurian,Lurian,09,,34.374931,64.262177
af,lurij,Lurij,41,,33.637184,65.79352
af,lurkalay,Lurkalay,23,,31.919547,65.735638
af,lur kalay,Lur Kalay,23,,31.919547,65.735638
af,lur kelay,Lur Kelay,23,,31.919547,65.735638
af,lusabak-i-pasna,Lusabak-i-Pasna,11,,34.940743,61.912144
af,lusabak,Lusabak,11,,34.877619,61.903858
af,lush abak-e pashnah,Lush Abak-e Pashnah,11,,34.940743,61.912144
af,lushabak-e pashneh,Lushabak-e Pashneh,11,,34.940743,61.912144
af,lushabak,Lushabak,11,,34.877619,61.903858
af,lush abak,Lush Abak,11,,34.877619,61.903858
af,lushabak,Lushabak,11,,34.896861,61.906898
af,lush abak,Lush Abak,11,,34.896861,61.906898
af,lushti,Lushti,06,,33.339856,63.251129
af,lusti,Lusti,06,,33.339856,63.251129
af,lutah,Lutah,28,,32.018859,67.09104
af,lutah,Lutah,36,,33.370292,69.452548
af,lutalam,Lutalam,34,,34.961405,70.855798
af,lutdeh,Lutdeh,38,,35.672831,71.343387
af,lutgand,Lutgand,35,,34.820131,69.976083
af,lut kalay,Lut Kalay,37,,33.711191,70.065526
af,lut kelay,Lut Kelay,37,,33.711191,70.065526
af,luya bachcheh,Luya Bachcheh,34,,34.906743,71.233103
af,luyah bilah,Luyah Bilah,34,,34.976111,71.318611
af,luyah chineh,Luyah Chineh,27,,33.754167,68.434445
af,luyah gurigah,Luyah Gurigah,34,,34.946638,71.384919
af,luyah kala,Luyah Kala,27,,34.360556,68.649167
af,luyah kala,Luyah Kala,29,,32.661736,68.251617
af,luyah termay,Luyah Termay,18,,34.23674,70.081673
af,luy babri,Luy Babri,08,,32.451134,67.787189
af,luy bagh,Luy Bagh,10,,31.631743,64.259063
af,luy bala karz,Luy Bala Karz,23,,31.601499,65.735295
af,luy daryab,Luy Daryab,29,,31.987222,68.678056
af,luy deh,Luy Deh,23,,31.591784,66.389435
af,luy dergi,Luy Dergi,35,,34.456111,69.879445
af,luy derki,Luy Derki,28,,31.782137,66.350192
af,luy digan,Luy Digan,23,,31.229042,67.361879
af,luy enjergay,Luy Enjergay,28,,32.25633,66.729749
af,luy ghuyena,Luy Ghuyena,39,,33.108417,66.148771
af,luy ghuyeneh,Luy Ghuyeneh,39,,33.108417,66.148771
af,luy hasan kheyl,Luy Hasan Kheyl,28,,32.210511,66.689048
af,luy jolgeh,Luy Jolgeh,28,,32.200261,66.611698
af,luy jumat,Luy Jumat,14,,34.84095,69.70314
af,luy kalay,Luy Kalay,13,,34.487778,68.980278
af,luy kalay,Luy Kalay,23,,31.368736,66.282785
af,luy kalay,Luy Kalay,28,,32.007845,67.658033
af,luy kalay,Luy Kalay,35,,34.728442,69.97954
af,luy kangar kalay,Luy Kangar Kalay,23,,31.705575,67.182532
af,luy karizak,Luy Karizak,23,,31.523598,65.693786
af,luy kariz-e jamalza'i,Luy Kariz-e Jamalza'i,23,,31.180058,66.489172
af,luy kariz,Luy Kariz,23,,31.180058,66.489172
af,luy kariz,Luy Kariz,28,,31.82631,66.403339
af,luy khaleng,Luy Khaleng,06,,32.581878,63.052622
af,luy khanjak,Luy Khanjak,10,,32.130456,64.562059
af,luy khut,Luy Khut,10,,32.994732,64.782644
af,luy kubar,Luy Kubar,10,,32.141777,64.826719
af,luy lwargey,Luy Lwargey,23,,32.213063,65.79009
af,luy makhay,Luy Makhay,28,,32.032589,67.181689
af,luy mazghur,Luy Mazghur,37,,33.440788,69.888268
af,luy menarah,Luy Menarah,23,,31.668354,65.619762
af,luy naw,Luy Naw,14,,34.812621,69.692173
af,luy patan,Luy Patan,29,,32.049722,68.651667
af,luy radzay,Luy Radzay,19,,31.446022,62.690794
af,luy razay,Luy Razay,19,,31.446022,62.690794
af,luy rud,Luy Rud,40,,34.799984,69.440399
af,luy shakowr,Luy Shakowr,41,,33.546697,66.768436
af,luy shenkay,Luy Shenkay,14,,34.703138,69.684143
af,luy shur,Luy Shur,28,,32.015553,67.116674
af,luy tanah,Luy Tanah,28,,32.648626,66.812226
af,luy tangay,Luy Tangay,28,,32.309257,67.623113
af,luy teray,Luy Teray,28,,31.833886,66.372692
af,luy zardalu,Luy Zardalu,28,,32.493201,67.134686
af,luy zawaray,Luy Zawaray,29,,31.93,68.715833
af,l'vara-akhtarzai,L'vara-Akhtarzai,23,,31.272292,66.402931
af,l'varagbargay,L'varagbargay,23,,31.2575,67.3275
af,l'vara,L'vara,27,,34.060556,68.533889
af,l'vara,L'vara,37,,33.299444,69.670278
af,l'varamarkhand,L'varamarkhand,28,,32.268477,66.55544
af,l'vara-maya,L'vara-Maya,34,,34.607924,71.05291
af,l'varashamezay,L'varashamezay,23,,31.399051,66.718
af,l'varavul'gay,L'varavul'gay,23,,31.575596,67.358482
af,l'varbabarkheyl',L'varbabarkheyl',27,,33.886021,68.419777
af,l'varbabay,L'varbabay,23,,31.478245,66.844467
af,l'varbadzhagar,L'varbadzhagar,10,,32.297435,64.9623
af,l'varbargay,L'varbargay,23,,31.37899,67.33085
af,l'varbum,L'varbum,10,,33.152638,65.024124
af,l'varb'yala,L'varb'yala,23,,32.135517,65.819802
af,l'varchagnay,L'varchagnay,23,,32.045734,66.090293
af,l'varchangazay,L'varchangazay,23,,31.525603,67.172225
af,l'vardekhpal',L'vardekhpal',23,,32.079185,66.072114
af,l'varemena,L'varemena,39,,32.572054,65.759209
af,l'varga,L'varga,35,,34.420278,69.931111
af,l'vargarmab,L'vargarmab,39,,32.901994,66.533668
af,l'vargaurgin,L'vargaurgin,39,,32.967461,65.646065
af,l'vargaychina,L'vargaychina,28,,31.721508,67.81191
af,l'vargay,L'vargay,23,,32.214687,65.692107
af,l'vargay,L'vargay,28,,31.978439,67.002799
af,l'vargay,L'vargay,39,,32.925894,66.70948
af,l'vargir'yan,L'vargir'yan,10,,32.733622,65.078793
af,l'varinzhir,L'varinzhir,28,,31.649054,67.30724
af,l'varkakrak,L'varkakrak,39,,32.974291,65.698192
af,l'varkalay,L'varkalay,23,,31.179954,66.515768
af,l'varkalay,L'varkalay,28,,32.105631,67.708509
af,l'varkanazi,L'varkanazi,23,,31.294951,66.442735
af,l'varkarvaray,L'varkarvaray,28,,32.249003,66.549459
af,l'varkaygatu,L'varkaygatu,23,,32.202848,65.745879
af,l'varkiblatu,L'varkiblatu,10,,32.933492,64.988506
af,l'varkumandi,L'varkumandi,28,,31.774322,67.010177
af,l'varkundalan,L'varkundalan,23,,32.170862,65.92979
af,l'varlag,L'varlag,39,,32.790817,66.682667
af,l'var,L'var,27,,34.005278,68.715833
af,l'varmalazi,L'varmalazi,10,,32.177683,64.976381
af,l'varnaray,L'varnaray,28,,31.798036,67.682269
af,l'varoshay,L'varoshay,39,,32.939311,65.57339
af,l'varpirsh,L'varpirsh,23,,31.476378,67.303642
af,l'varsaidan,L'varsaidan,10,,31.81804,64.583919
af,l'varshala,L'varshala,23,,32.207885,65.808374
af,l'varshalizar,L'varshalizar,23,,32.216451,65.92803
af,l'varsherzay,L'varsherzay,23,,31.41917,66.707345
af,l'varsukhbat,L'varsukhbat,23,,31.521035,65.247068
af,l'vartalarig,L'vartalarig,10,,32.327882,64.959176
af,l'vartangi,L'vartangi,10,,32.351719,64.347316
af,l'varvizdan,L'varvizdan,10,,32.863451,64.882655
af,l'varzargin,L'varzargin,10,,32.935285,64.921797
af,lwara akhtarza'i,Lwara Akhtarza'i,23,,31.272292,66.402931
af,lwara bela,Lwara Bela,34,,34.615639,70.786224
af,lwar ab paran,Lwar Ab Paran,39,,33.078611,66.788889
af,lwara ghbargay,Lwara Ghbargay,23,,31.2575,67.3275
af,lwarah akhtarzai,Lwarah Akhtarzai,23,,31.272292,66.402931
af,lwarah belah,Lwarah Belah,34,,34.615639,70.786224
af,lwarah bileh,Lwarah Bileh,34,,34.615639,70.786224
af,lwarah ghbargay,Lwarah Ghbargay,23,,31.2575,67.3275
af,lwarah,Lwarah,27,,34.060556,68.533889
af,lwarah,Lwarah,37,,33.299444,69.670278
af,lwarah markhanjak,Lwarah Markhanjak,28,,32.268477,66.55544
af,lwarah mar khanjak,Lwarah Mar Khanjak,28,,32.268477,66.55544
af,lwarah maya,Lwarah Maya,34,,34.607924,71.05291
af,lwarah shamezey,Lwarah Shamezey,23,,31.399051,66.718
af,lwarah shekam parah,Lwarah Shekam Parah,27,,34.060556,68.533889
af,lwarah wulgay,Lwarah Wulgay,23,,31.575596,67.358482
af,lwar akhtarzi,Lwar Akhtarzi,23,,31.272292,66.402931
af,lwara,Lwara,27,,34.060556,68.533889
af,lwara,Lwara,37,,33.299444,69.670278
af,lwara markhanjak,Lwara Markhanjak,28,,32.268477,66.55544
af,lwara maya,Lwara Maya,34,,34.607924,71.05291
af,lwara samezey,Lwara Samezey,23,,31.399051,66.718
af,lwar awparan,Lwar Awparan,39,,33.078611,66.788889
af,lwara wulgay,Lwara Wulgay,23,,31.575596,67.358482
af,lwar babarkhel,Lwar Babarkhel,27,,33.886021,68.419777
af,lwar babar khel,Lwar Babar Khel,27,,33.886021,68.419777
af,lwar babar kheyl,Lwar Babar Kheyl,27,,33.886021,68.419777
af,lwar babey,Lwar Babey,23,,31.478245,66.844467
af,lwar bajaghar,Lwar Bajaghar,10,,32.297435,64.9623
af,lwar bajah ghar,Lwar Bajah Ghar,10,,32.297435,64.9623
af,lwar bariki,Lwar Bariki,39,,33.030973,66.593408
af,lwar bialeh,Lwar Bialeh,23,,32.135517,65.819802
af,lwar bum,Lwar Bum,10,,33.152638,65.024124
af,lwar-bum,Lwar-Bum,10,,33.152638,65.024124
af,lwar byalah,Lwar Byalah,23,,32.135517,65.819802
af,lwar byala,Lwar Byala,23,,32.135517,65.819802
af,lwar caghnay,Lwar Caghnay,23,,32.045734,66.090293
af,lwar cangazay,Lwar Cangazay,23,,31.525603,67.172225
af,lwar chaghnay,Lwar Chaghnay,23,,32.045734,66.090293
af,lwar changazai,Lwar Changazai,23,,31.525603,67.172225
af,lwar changazay,Lwar Changazay,23,,31.525603,67.172225
af,lwar dehpal,Lwar Dehpal,23,,32.079185,66.072114
af,lware menah,Lware Menah,39,,32.572054,65.759209
af,lware mena,Lware Mena,39,,32.572054,65.759209
af,lwar endzer,Lwar Endzer,28,,31.649054,67.30724
af,lwar enjer,Lwar Enjer,28,,31.649054,67.30724
af,lwargah,Lwargah,35,,34.420278,69.931111
af,lwargai chinah,Lwargai Chinah,28,,31.721508,67.81191
af,lwargai kelay,Lwargai Kelay,28,,31.978439,67.002799
af,lwarga,Lwarga,35,,34.420278,69.931111
af,lwar garm ab,Lwar Garm Ab,39,,32.901994,66.533668
af,lwar gawrgin,Lwar Gawrgin,39,,32.967461,65.646065
af,lwargay chinah,Lwargay Chinah,28,,31.721508,67.81191
af,lwargay kalay,Lwargay Kalay,28,,31.978439,67.002799
af,lwargay kelay,Lwargay Kelay,28,,31.978439,67.002799
af,lwargay,Lwargay,23,,32.214687,65.692107
af,lwargay,Lwargay,28,,31.978439,67.002799
af,lwargay,Lwargay,39,,32.925894,66.70948
af,lwar gerian,Lwar Gerian,10,,32.733622,65.078793
af,lwar geryan,Lwar Geryan,10,,32.733622,65.078793
af,lwargey chinah,Lwargey Chinah,28,,31.721508,67.81191
af,lwargey cina,Lwargey Cina,28,,31.721508,67.81191
af,lwar ghbargay,Lwar Ghbargay,23,,31.37899,67.33085
af,lwar giriian,Lwar Giriian,10,,32.733622,65.078793
af,lwar gowrgin,Lwar Gowrgin,39,,32.967461,65.646065
af,lwar indzer,Lwar Indzer,28,,31.649054,67.30724
af,lwar jeljay,Lwar Jeljay,10,,32.335863,64.865498
af,lwar jiljay,Lwar Jiljay,10,,32.335863,64.865498
af,lwar kakrak,Lwar Kakrak,39,,32.974291,65.698192
af,lwar kalay,Lwar Kalay,23,,31.179954,66.515768
af,lwar kalay,Lwar Kalay,28,,32.105631,67.708509
af,lwar kanehzi,Lwar Kanehzi,23,,31.294951,66.442735
af,lwar karez,Lwar Karez,39,,33.102769,66.218525
af,lwar karghanak,Lwar Karghanak,23,,31.627269,65.659281
af,lwar kariz,Lwar Kariz,39,,33.102769,66.218525
af,lwar karwaray,Lwar Karwaray,28,,32.249003,66.549459
af,lwar kayghatu,Lwar Kayghatu,23,,32.202848,65.745879
af,lwar kelay,Lwar Kelay,23,,31.179954,66.515768
af,lwar kelay,Lwar Kelay,28,,32.105631,67.708509
af,lwar komandi,Lwar Komandi,28,,31.774322,67.010177
af,lwar kowndalan,Lwar Kowndalan,23,,32.170862,65.92979
af,lwar kumandi,Lwar Kumandi,28,,31.774322,67.010177
af,lwar kundalan,Lwar Kundalan,23,,32.170862,65.92979
af,lwarlag,Lwarlag,39,,32.790817,66.682667
af,lwar,Lwar,10,,31.81804,64.583919
af,lwar,Lwar,27,,34.005278,68.715833
af,lwar malazai,Lwar Malazai,10,,32.177683,64.976381
af,lwar malazi,Lwar Malazi,10,,32.177683,64.976381
af,lwar narai,Lwar Narai,28,,31.798036,67.682269
af,lwar naray,Lwar Naray,28,,31.798036,67.682269
af,lwar osay,Lwar Osay,39,,32.939311,65.57339
af,lwar oshay,Lwar Oshay,39,,32.939311,65.57339
af,lwar owshay,Lwar Owshay,39,,32.939311,65.57339
af,lwar persh,Lwar Persh,23,,31.476378,67.303642
af,lwar pers,Lwar Pers,23,,31.476378,67.303642
af,lwar pirsh,Lwar Pirsh,23,,31.476378,67.303642
af,lwar qeblatu,Lwar Qeblatu,10,,32.933492,64.988506
af,lwar qiblatu,Lwar Qiblatu,10,,32.933492,64.988506
af,lwar sa`idan,Lwar Sa`idan,10,,31.81804,64.583919
af,lwar salizar,Lwar Salizar,23,,32.216451,65.92803
af,lwar seleh,Lwar Seleh,23,,32.207885,65.808374
af,lwar serzay,Lwar Serzay,23,,31.41917,66.707345
af,lwar shalizar,Lwar Shalizar,23,,32.216451,65.92803
af,lwar shaylah,Lwar Shaylah,23,,32.207885,65.808374
af,lwar shelah,Lwar Shelah,23,,32.207885,65.808374
af,lwar shelizar,Lwar Shelizar,23,,32.216451,65.92803
af,lwar sherzai,Lwar Sherzai,23,,31.41917,66.707345
af,lwar shirzay,Lwar Shirzay,23,,31.41917,66.707345
af,lwar sobat,Lwar Sobat,23,,31.521035,65.247068
af,lwar sohbat,Lwar Sohbat,23,,31.521035,65.247068
af,lwar suhbat,Lwar Suhbat,23,,31.521035,65.247068
af,lwar talaregh,Lwar Talaregh,10,,32.327882,64.959176
af,lwar talarigh,Lwar Talarigh,10,,32.327882,64.959176
af,lwar tangai,Lwar Tangai,10,,32.351719,64.347316
af,lwar tangi,Lwar Tangi,10,,32.351719,64.347316
af,lwar wezdan,Lwar Wezdan,10,,32.863451,64.882655
af,lwar wizhdan,Lwar Wizhdan,10,,32.863451,64.882655
af,lwar zarghin,Lwar Zarghin,10,,32.935285,64.921797
af,l'yaskhankala,L'yaskhankala,17,,33.963056,69.026667
af,lyas khan kala,Lyas Khan Kala,17,,33.963056,69.026667
af,l'yaskhankarez,L'yaskhankarez,17,,33.962222,69.0175
af,lyaskhan karez,Lyaskhan Karez,17,,33.962222,69.0175
af,lyas khan kariz,Lyas Khan Kariz,17,,33.962222,69.0175
af,lyaz khel,Lyaz Khel,35,,34.477932,70.022675
af,l'yazkheyl',L'yazkheyl',35,,34.477932,70.022675
af,lyaz kheyl,Lyaz Kheyl,35,,34.477932,70.022675
af,lzhanbazkota,Lzhanbazkota,29,,32.791286,68.921318
af,ma`arif khel,Ma`arif Khel,29,,32.415079,68.155766
af,mabat khel,Mabat Khel,17,,33.73785,69.062088
af,mabatkheyl',Mabatkheyl',17,,33.73785,69.062088
af,mabat kheyl,Mabat Kheyl,17,,33.73785,69.062088
af,mabayn gadrod,Mabayn Gadrod,09,,33.917419,63.725697
af,mabayn gadrud,Mabayn Gadrud,09,,33.917419,63.725697
af,mabayn kelay,Mabayn Kelay,13,,34.626537,69.400987
af,mabayn qal`ah,Mabayn Qal`ah,13,,34.434836,69.129845
af,mabayn sokhtah,Mabayn Sokhtah,08,,33.194843,67.641616
af,mabaynsokhta,Mabaynsokhta,08,,33.194843,67.641616
af,mabaynsukhteh,Mabaynsukhteh,08,,33.194843,67.641616
af,mabeynsukhteh,Mabeynsukhteh,08,,33.194843,67.641616
af,mabyn gadrod,Mabyn Gadrod,09,,33.917419,63.725697
af,mabyn gadrud,Mabyn Gadrud,09,,33.917419,63.725697
af,macak kalay,Macak Kalay,29,,32.727398,68.514986
af,macaqole bala,Macaqole Bala,27,,34.432407,68.143848
af,macaqole,Macaqole,27,,34.432407,68.143848
af,macaqole pa'in,Macaqole Pa'in,27,,34.448151,68.149803
af,macgandol,Macgandol,18,,34.719833,70.626503
af,machah qol-e bala,Machah Qol-e Bala,27,,34.432407,68.143848
af,machah qol-e pa'in,Machah Qol-e Pa'in,27,,34.448151,68.149803
af,machakkalay,Machakkalay,29,,32.727398,68.514986
af,machak kalay,Machak Kalay,29,,32.727398,68.514986
af,machak kelay,Machak Kêlay,29,,32.727398,68.514986
af,machakuli-bala,Machakuli-Bala,27,,34.432407,68.143848
af,machakuli-pain,Machakuli-Pain,27,,34.448151,68.149803
af,machalghu,Machalghu,36,,33.771667,69.383889
af,machehqowl-e bala,Machehqowl-e Bala,27,,34.432407,68.143848
af,machehqowl-e pa'in,Machehqowl-e Pa'in,27,,34.448151,68.149803
af,machgandol,Machgandol,18,,34.719833,70.626503
af,machgandol',Machgandol',18,,34.719833,70.626503
af,machgandul,Machgandul,18,,34.719833,70.626503
af,machi khel,Machi Khel,10,,32.341068,65.071349
af,machikheyl',Machikheyl',10,,32.341068,65.071349
af,machi kheyl,Machi Kheyl,10,,32.341068,65.071349
af,machili,Machili,30,,36.363179,66.507911
af,machilli,Machilli,30,,36.363179,66.507911
af,machkala,Machkala,35,,34.847664,70.465935
af,mach kala,Mach Kala,35,,34.847664,70.465935
af,machkandak,Machkandak,11,,34.449852,62.488732
af,machkandaq,Machkandaq,11,,34.449852,62.488732
af,machkhandak,Machkhandak,11,,34.449852,62.488732
af,mach,Mach,36,,33.659115,69.401573
af,machom kandawah,Machom Kandawah,38,,35.41747,70.092554
af,macho shaylah,Macho Shaylah,23,,31.483797,66.889028
af,macho shelah,Macho Shelah,23,,31.483797,66.889028
af,machpanah,Machpanah,34,,35.218477,71.554643
af,machpana,Machpana,34,,35.218477,71.554643
af,machqandak,Machqandak,11,,34.449852,62.488732
af,machrah,Machrah,08,,33.45601,67.394688
af,machu,Machu,23,,31.424403,65.563843
af,machushela,Machushela,23,,31.483797,66.889028
af,macikel,Macikel,10,,32.341068,65.071349
af,macikhel,Macikhel,10,,32.341068,65.071349
af,mackala,Mackala,35,,34.847664,70.465935
af,mac,Mac,36,,33.659115,69.401573
af,maco sela,Maco Sela,23,,31.483797,66.889028
af,macpana,Macpana,34,,35.218477,71.554643
af,macqandak,Macqandak,11,,34.449852,62.488732
af,macra,Macra,08,,33.45601,67.394688
af,macu,Macu,23,,31.424403,65.563843
af,mada kala,Mada Kala,29,,32.633477,68.49683
af,madakhel,Madakhel,36,,33.770455,69.804812
af,mada khel,Mada Khel,36,,33.770455,69.804812
af,madakheyl',Madakheyl',36,,33.770455,69.804812
af,mada kheyl,Mada Kheyl,36,,33.770455,69.804812
af,madakkhel,Madakkhel,08,,33.343611,68.353611
af,madak khel,Madak Khel,08,,33.343611,68.353611
af,madakkheyl',Madakkheyl',08,,33.343611,68.353611
af,madak kheyl,Madak Kheyl,08,,33.343611,68.353611
af,madak,Madak,08,,33.119331,67.290212
af,ma`dan-e karkar,Ma`dan-e Karkar,03,,36.036095,68.771584
af,ma`dan-i-karkar,Ma`dan-i-Karkar,03,,36.036095,68.771584
af,madarkul',Madarkul',05,,34.875831,68.199446
af,madar,Madar,05,,35.399388,67.811931
af,madarqol,Madarqol,05,,34.875831,68.199446
af,madar qol,Madar Qol,05,,34.875831,68.199446
af,maddah kala,Maddah Kala,29,,32.633477,68.49683
af,madeki kohneh,Madeki Kohneh,29,,33.152348,69.317181
af,madeki kuhna,Madeki Kuhna,29,,33.152348,69.317181
af,madelkhel,Madelkhel,28,,32.159986,67.535736
af,madel kheyl,Madel Kheyl,28,,32.159986,67.535736
af,madem kala,Madem Kala,37,,33.108056,69.428611
af,madezai,Madezai,23,,31.646482,67.222568
af,madezay,Madezay,23,,31.646482,67.222568
af,madhan,Madhan,09,,34.253178,64.898102
af,madian,Madian,23,,31.12329,66.413919
af,madichut,Madichut,01,,37.490675,70.655823
af,madicut,Madicut,01,,37.490675,70.655823
af,madikach,Madikach,18,,34.304497,70.836334
af,madi kac,Madi Kac,18,,34.304497,70.836334
af,madi kats,Madi Kats,18,,34.304497,70.836334
af,madikhel,Madikhel,29,,32.861053,69.361168
af,madi khel,Madi Khel,29,,32.861053,69.361168
af,madi khel,Madi Khel,37,,33.365,70.000278
af,madi-khel,Madi-Khel,37,,33.365,70.000278
af,madi khel,Madi Khel,37,,33.36821,70.014028
af,madikheyl,Madikheyl,29,,32.861053,69.361168
af,madikheyl',Madikheyl',29,,32.861053,69.361168
af,madiki kuhnah,Madiki Kuhnah,29,,33.152348,69.317181
af,madiki-kukhna,Madiki-Kukhna,29,,33.152348,69.317181
af,madil khel,Madil Khel,28,,32.159986,67.535736
af,madil'kheyl',Madil'kheyl',28,,32.159986,67.535736
af,madimkala,Madimkala,37,,33.108056,69.428611
af,madim kala,Madim Kala,37,,33.108056,69.428611
af,madkhan,Madkhan,09,,34.253178,64.898102
af,madkulam,Madkulam,35,,34.809376,70.019905
af,mado kala,Mado Kala,08,,32.918167,68.284729
af,mado kala,Mado Kala,29,,32.633477,68.49683
af,madokhel,Madokhel,36,,33.433418,68.993065
af,mado khel,Mado Khel,36,,33.433418,68.993065
af,madokhel,Madokhel,36,,33.747601,69.384308
af,mado khel,Mado Khel,36,,33.747601,69.384308
af,madokheyl',Madokheyl',36,,33.433418,68.993065
af,madokhirs,Madokhirs,01,,37.861958,71.120885
af,madok,Madok,08,,33.119331,67.290212
af,mado,Mado,28,,32.014039,67.087698
af,madow kheyl,Madow Kheyl,36,,33.433418,68.993065
af,madowza'i kalay,Madowza'i Kalay,23,,31.574091,66.039685
af,madowza'i,Madowza'i,23,,31.574091,66.039685
af,madoza'i kalay,Madoza'i Kalay,23,,31.574091,66.039685
af,madozai-kalay,Madozai-Kalay,23,,31.574091,66.039685
