,Sehovici,02,,44.4791667,17.2058333
ba,sljivica,Sljivica,02,,43.9972222,19.4091667
ba,sljivici,Sljivici,01,,44.3869444,18.3902778
ba,sljivici,Sljivici,02,,44.7286111,17.8958333
ba,sljivici,Sljivici,BD,,44.8183333,18.5694444
ba,sljivine,Sljivine,02,,42.9847222,18.3438889
ba,sljivno,Sljivno,02,,43.7597222,19.0972222
ba,sljivovac,Sljivovac,02,,44.9180556,16.2561111
ba,sljivovica,Sljivovica,02,,43.1705556,18.6561111
ba,sljoke,Sljoke,01,,44.9255556,18.4330556
ba,sluganovic i,Sluganovic i,BD,,44.8361111,18.6991667
ba,sluzanj,Sluzanj,01,,43.2311111,17.6663889
ba,smaici,Smaici,02,,43.7344444,19.1316667
ba,smailbasici,Smailbasici,01,,44.4436111,18.2805556
ba,smailbegovici,Smailbegovici,01,,44.0083333,18.2502778
ba,smailbegovina,Smailbegovina,02,,43.8075,19.0333333
ba,smailovici,Smailovici,01,,44.0541667,18.0613889
ba,smailovici,Smailovici,02,,43.3663889,18.7463889
ba,smajici,Smajici,01,,44.3519444,17.8841667
ba,smajici,Smajici,02,,44.2205556,18.9597222
ba,smajilbasici,Smajilbasici,01,,44.6655556,18.3375
ba,smajilov do,Smajilov Do,02,,43.5380556,18.6316667
ba,smajilovici,Smajilovici,01,,44.3702778,18.4177778
ba,smajinci,Smajinci,02,,45.0627778,17.5288889
ba,smajino brdo,Smajino Brdo,01,,44.6888889,16.6869444
ba,smajkici,Smajkici,01,,43.3080556,17.9138889
ba,smajlov do,Smajlov Do,02,,43.5380556,18.6316667
ba,smajlovica gaj,Smajlovica Gaj,01,,44.5563889,18.0813889
ba,smajlovici,Smajlovici,01,,43.9819444,17.9833333
ba,smajlovici,Smajlovici,02,,43.8591667,19.0386111
ba,smanje,Smanje,02,,44.2722222,17.0780556
ba,smarlovina,Smarlovina,01,,43.1508333,17.8461111
ba,smet,Smet,01,,44.2844444,17.4647222
ba,smiholje,Smiholje,01,,43.6658333,18.0052778
ba,smilici,Smilici,02,,44.5002778,17.1927778
ba,smiljanici,Smiljanici,01,,44.9391667,15.8927778
ba,smiljanici,Smiljanici,02,,44.3244444,16.9488889
ba,smiljcici,Smiljcici,02,,44.9352778,17.1811111
ba,smiljevac,Smiljevac,02,,44.2025,16.9652778
ba,smiljevici,Smiljevici,01,,43.8691667,18.3358333
ba,smiljici,Smiljici,01,,44.4227778,18.305
ba,smiljici,Smiljici,02,,44.5461111,17.5416667
ba,smilovici,Smilovici,01,,43.5288889,18.1275
ba,smioke,Smioke,01,,43.6088889,18.9172222
ba,smionica,Smionica,01,,44.3997222,17.3305556
ba,smirin,Smirin,02,,45.12,16.4752778
ba,smitrani,Smitrani,02,,44.9952778,17.0708333
ba,smjeca,Smjeca,01,,43.6241667,18.6169444
ba,smokinje,Smokinje,01,,43.3030556,17.5311111
ba,smolcici,Smolcici,02,,42.8725,18.1744444
ba,smolici,Smolici,02,,44.7752778,17.5738889
ba,smoljana,Smoljana,01,,44.6061111,16.4291667
ba,smoljnik,Smoljnik,01,,43.7755556,17.5622222
ba,smolj,Smolj,01,,43.6691667,18.8386111
ba,smoluca donja,Smoluca Donja,01,,44.5991667,18.5122222
ba,smoluca gornja,Smoluca Gornja,01,,44.6277778,18.5061111
ba,smoluca,Smoluca,01,,44.5991667,18.5122222
ba,smrca,Smrca,02,,43.5461111,19.1858333
ba,smrcevac,Smrcevac,02,,44.2880556,18.9686111
ba,smrcevica,Smrcevica,01,,43.8786111,17.7769444
ba,smrcevice,Smrcevice,01,,43.8786111,17.7769444
ba,smrcici,Smrcici,01,,44.1647222,18.5511111
ba,smrdan,Smrdan,01,,44.9733333,16.1711111
ba,smrdin,Smrdin,01,,44.5319444,18.2258333
ba,smrdusa,Smrdusa,01,,43.2455556,17.7908333
ba,smreke,Smreke,01,,43.9719444,18.2063889
ba,smreke,Smreke,02,,44.4041667,18.9644444
ba,smrekin do,Smrekin Do,02,,43.8491667,19.1163889
ba,smrekovac,Smrekovac,01,,45.1702778,15.7794444
ba,smrekova,Smrekova,01,,44.0686111,18.5683333
ba,smrekova strana,Smrekova Strana,01,,44.0686111,18.5683333
ba,smrekovica,Smrekovica,01,,44.0325,18.2561111
ba,smresnica,Smresnica,01,,44.0336111,18.1863889
ba,smricani,Smricani,01,,43.7702778,17.0088889
ba,smrijece,Smrijece,02,,43.7722222,19.3611111
ba,smrsanj,Smrsanj,02,,44.29,19.0172222
ba,smrsnica,Smrsnica,01,,44.0336111,18.1863889
ba,smrtici donji,Smrtici Donji,02,,44.97,17.7594444
ba,smrtici gornji,Smrtici Gornji,02,,44.9808333,17.7477778
ba,smrtici,Smrtici,02,,43.9011111,18.8897222
ba,smucka,Smucka,01,,43.79,18.0775
ba,snagovo donje,Snagovo Donje,02,,44.3483333,19.0805556
ba,snagovo gornje,Snagovo Gornje,02,,44.3619444,19.0508333
ba,snagovo,Snagovo,02,,44.35,19.05
ba,snijeznica,Snijeznica,01,,44.5886111,18.9641667
ba,snijeznica,Snijeznica,02,,43.1688889,18.1044444
ba,snijeznice,Snijeznice,02,,43.2472222,18.415
ba,snjegotina donja,Snjegotina Donja,02,,44.7016667,17.4872222
ba,snjegotina gornja,Snjegotina Gornja,02,,44.6783333,17.5905556
ba,snjegotina omerbegova,Snjegotina Omerbegova,02,,44.7047222,17.5236111
ba,snjegotina srednja,Snjegotina Srednja,02,,44.6822222,17.5297222
ba,snjegotina velika,Snjegotina Velika,02,,44.7047222,17.5236111
ba,snoge,Snoge,01,,45.0436111,18.5377778
ba,snos,Snos,01,,44.5922222,18.635
ba,sobac,Sobac,01,,43.4983333,17.3669444
ba,sobadine,Sobadine,02,,42.8936111,18.3566667
ba,sobatine,Sobatine,02,,42.8936111,18.3566667
ba,sobici,Sobici,02,,44.0047222,18.8436111
ba,sobinovac,Sobinovac,01,,44.3805556,16.4336111
ba,sobote,Sobote,02,,44.7247222,16.8788889
ba,soboti,Soboti,01,,44.1313889,16.9822222
ba,soboti,Soboti,02,,44.9080556,16.7694444
ba,sobot,Sobot,01,,44.6372222,16.7197222
ba,socanica mala,Socanica Mala,02,,44.8419444,17.9366667
ba,socanica velika,Socanica Velika,02,,44.8825,17.9330556
ba,socani,Socani,02,,43.4855556,18.3572222
ba,socevici,Socevici,02,,43.6941667,18.7102778
ba,socice,Socice,02,,43.7838889,18.8841667
ba,sockovac,Sockovac,02,,44.6630556,18.2913889
ba,soderi,Soderi,02,,43.2902778,18.5155556
ba,sodici,Sodici,02,,44.9044444,16.7541667
ba,sodolovici,Sodolovici,02,,44.3875,17.4908333
ba,sofici,Sofici,01,,43.6955556,18.8011111
ba,sofilj,Sofilj,01,,44.8263889,16.2875
ba,sofrici,Sofrici,02,,44.6341667,17.7830556
ba,softici,Softici,01,,44.2511111,17.7825
ba,softici,Softici,02,,44.9611111,16.8577778
ba,sogorovici,Sogorovici,02,,44.8630556,17.9127778
ba,sokcevici,Sokcevici,BD,,44.8455556,18.8441667
ba,sokici,Sokici,02,,45.0283333,18.0477778
ba,sokolac,Sokolac,01,,44.7877778,15.8966667
ba,sokolac,Sokolac,02,8842,43.9397222,18.8016667
ba,sokola,Sokola,01,,44.7877778,15.8966667
ba,sokola,Sokola,02,,43.9397222,18.8016667
ba,sokolice,Sokolice,01,,43.5094444,18.1797222
ba,sokolina,Sokolina,01,,44.2475,17.3536111
ba,sokolina,Sokolina,02,,43.8611111,18.5366667
ba,sokoline,Sokoline,02,,44.5869444,17.3586111
ba,sokoliste,Sokoliste,02,,44.9722222,16.5236111
ba,sokolj,Sokolj,01,,44.0127778,18.2380556
ba,sokolovici kolonija,Sokolovici Kolonija,01,,43.8111111,18.3158333
ba,sokolovici,Sokolovici,01,,43.8111111,18.3158333
ba,sokolovici,Sokolovici,02,,43.6447222,19.3430556
ba,sokolovina,Sokolovina,02,,43.2363889,18.6363889
ba,sokolovo donje,Sokolovo Donje,01,,44.6077778,16.8397222
ba,sokolovo gornje,Sokolovo Gornje,02,,44.6005556,16.9044444
ba,sokol,Sokol,01,,44.7438889,18.3427778
ba,sokosnica,Sokosnica,01,,44.6305556,16.8247222
ba,soko,Soko,01,,44.7438889,18.3427778
ba,solaci,Solaci,01,,44.1275,16.8377778
ba,solacko selo,Solacko Selo,02,,43.6969444,19.1488889
ba,solaja,Solaja,02,,44.9586111,16.5447222
ba,solaje,Solaje,02,,44.2708333,17.1330556
ba,solaji,Solaji,02,,44.4916667,17.3238889
ba,solakova kula,Solakova Kula,01,,43.8,17.7980556
ba,solakovici,Solakovici,01,,43.8497222,18.1288889
ba,solakovici,Solakovici,02,,43.1761111,18.1727778
ba,solakovic,Solakovic,01,,43.8497222,18.1288889
ba,solarovici,Solarovici,02,,44.4572222,17.3061111
ba,soldati,Soldati,02,,45.0036111,16.5552778
ba,solde,Solde,01,,43.1994444,17.66
ba,soldinovac,Soldinovac,02,,45.1288889,17.1666667
ba,solici,Solici,02,,44.405,16.805
ba,solila,Solila,01,,43.9547222,18.1247222
ba,solila,Solila,02,,43.4933333,18.9405556
ba,solina,Solina,01,4780,44.5602778,18.6947222
ba,soli,Soli,01,,44.5427778,18.6694444
ba,soljici,Soljici,01,,43.7966667,17.7975
ba,solocusa,Solocusa,02,,44.1241667,19.3119444
ba,solomoni,Solomoni,01,,44.5561111,16.4411111
ba,solosjece,Solosjece,02,,44.1322222,19.1669444
ba,solun,Solun,01,,44.1655556,18.5391667
ba,sombici,Sombici,BD,,44.8138889,18.8241667
ba,somuni,Somuni,02,,43.5402778,18.9688889
ba,sonaderi,Sonaderi,02,,44.9886111,16.5855556
ba,sopalovici,Sopalovici,02,,44.6,17.2277778
ba,sopilja,Sopilja,02,,43.3327778,18.0913889
ba,sopilji,Sopilji,02,,43.3327778,18.0913889
ba,sopotinuk,Sopotinuk,02,,44.2788889,19.1716667
ba,sopotnica,Sopotnica,01,,44.1175,18.0011111
ba,sopotnica,Sopotnica,02,,43.6827778,19.005
ba,sopotnik,Sopotnik,02,,44.2788889,19.1716667
ba,sopot,Sopot,01,,43.5108333,18.2558333
ba,sopot,Sopot,02,,43.24,18.2516667
ba,sopte,Sopte,01,,43.3502778,17.5136111
ba,sorde,Sorde,02,,44.6522222,17.1186111
ba,sorge,Sorge,02,,45.0430556,16.6994444
ba,sorlaci,Sorlaci,02,,43.5802778,18.8519444
ba,sormazi,Sormazi,01,,44.0377778,16.5977778
ba,sormezi,Sormezi,02,,44.4452778,17.0619444
ba,sor,Sor,02,,44.9672222,17.2108333
ba,sosenovici,Sosenovici,02,,44.7311111,19.0769444
ba,sosici,Sosici,02,,45.0075,18.5813889
ba,sosnje,Sosnje,01,,44.0841667,18.2475
ba,sosnji,Sosnji,01,,44.0841667,18.2475
ba,sovari,Sovari,02,,44.3025,18.9558333
ba,sovelja,Sovelja,01,,44.2275,16.2702778
ba,sovici,Sovici,01,,43.3922222,17.7430556
ba,sovilji,Sovilji,02,,44.8844444,16.3769444
ba,sovjak,Sovjak,02,,45.1130556,17.0363889
ba,sovrle,Sovrle,01,,43.9808333,18.2608333
ba,sovsici,Sovsici,02,,43.7063889,18.9808333
ba,spahica potok,Spahica Potok,02,,44.405,17.0863889
ba,spahici,Spahici,01,,44.235,17.5525
ba,spahijici,Spahijici,02,,44.6508333,17.3438889
ba,spahin han,Spahin Han,01,,44.0505556,18.5725
ba,spahinjci,Spahinjci,02,,44.7097222,17.1822222
ba,spahinje,Spahinje,01,,43.9911111,18.0558333
ba,spahovici,Spahovici,01,,43.6741667,18.8427778
ba,spalici,Spalici,02,,44.8986111,16.8325
ba,spanici,Spanici,02,,44.7708333,17.6944444
ba,spanjici,Spanjici,02,,45.0794444,17.0044444
ba,sparozici,Sparozici,01,,42.6680556,18.2336111
ba,spasojevici,Spasojevici,01,,44.5936111,18.5444444
ba,spasojevici,Spasojevici,02,,44.1791667,18.9888889
ba,spasoviste,Spasoviste,02,,43.1047222,18.0372222
ba,spasovnica,Spasovnica,02,,44.1977778,19.01
ba,spasovo,Spasovo,01,,44.5608333,16.0886111
ba,spasurici,Spasurici,02,,44.6772222,19.0369444
ba,spat,Spat,02,,44.1086111,19.3533333
ba,spegari,Spegari,01,,44.535,16.3905556
ba,spile,Spile,02,,43.7544444,18.4105556
ba,spiljani,Spiljani,01,,43.6211111,18.0141667
ba,spilja,Spilja,02,,45.1886111,16.7788889
ba,spionica donja,Spionica Donja,01,,44.7275,18.4913889
ba,spionica gornja,Spionica Gornja,01,,44.7566667,18.4969444
ba,spionica srednja,Spionica Srednja,01,,44.7516667,18.4713889
ba,spionjaci,Spionjaci,02,,44.9963889,18.5897222
ba,spirici,Spirici,01,,44.2944444,16.5719444
ba,spirici,Spirici,02,,44.3055556,16.9522222
ba,spraca,Spraca,01,,43.2733333,17.9647222
ba,spreca,Spreca,01,,44.4608333,18.6480556
ba,sprece,Sprece,01,,44.4911111,18.7969444
ba,sprecki han,Sprecki Han,01,,44.4697222,18.6763889
ba,spuzari,Spuzari,02,,44.6172222,17.3180556
ba,srabovici,Srabovici,01,,44.5475,18.4427778
ba,srbac,Srbac,02,7380,45.0977778,17.525
ba,srbinje,Srbinje,02,,43.505,18.7786111
ba,srbljani,Srbljani,01,,44.9005556,15.9666667
ba,srbobran,Srbobran,01,,44.1436111,17.4
ba,srbotina,Srbotina,02,,43.5597222,18.6608333
ba,srdani,Srdani,01,,43.7030556,17.2830556
ba,srdevici,Srdevici,01,,43.7633333,16.9286111
ba,srdevici,Srdevici,02,,43.1669444,18.4808333
ba,srdevic,Srdevic,01,,43.7633333,16.9286111
ba,srdici,Srdici,01,,44.2113889,16.6566667
ba,srdici,Srdici,02,,44.8372222,16.6616667
ba,srdjevici,Srdjevici,01,,43.7633333,16.9286111
ba,srdjevici,Srdjevici,02,,43.1669444,18.4808333
ba,srebrenica,Srebrenica,02,2861,44.1063889,19.2969444
ba,srebrenik,Srebrenik,01,6723,44.7077778,18.4880556
ba,srebrnica,Srebrnica,01,,44.7077778,18.4880556
ba,srebrnica,Srebrnica,02,,44.1063889,19.2969444
ba,srebrnik,Srebrnik,01,,44.7077778,18.4880556
ba,srece,Srece,01,,43.8580556,17.8030556
ba,sredani laminci,Sredani Laminci,02,,45.1025,17.3391667
ba,sredani,Sredani,02,,44.3316667,17.0280556
ba,sredeljani,Sredeljani,02,,44.9286111,17.8408333
ba,sredelji,Sredelji,02,,44.9630556,17.7994444
ba,sredelj,Sredelj,02,,44.0013889,18.9883333
ba,sredice,Sredice,02,,44.4030556,16.8269444
ba,sredici,Sredici,02,,44.89,16.9355556
ba,sredina,Sredina,02,,44.6405556,18.3211111
ba,srednja cadjavica,Srednja Cadjavica,02,,44.9722222,16.3633333
ba,srednja dobosnica,Srednja Dobosnica,01,,44.5908333,18.4597222
ba,srednja greda,Srednja Greda,02,,44.7316667,18.0375
ba,srednja jurkovica,Srednja Jurkovica,02,,44.9847222,17.1819444
ba,srednja kamenica,Srednja Kamenica,01,,44.3638889,16.3172222
ba,srednja kosa,Srednja Kosa,02,,45.1036111,17.0438889
ba,srednja lipnica,Srednja Lipnica,01,,44.5605556,18.6272222
ba,srednja ljeljenca,Srednja Ljeljenca,02,,44.7455556,19.0997222
ba,srednja mahala,Srednja Mahala,01,,43.7133333,17.5963889
ba,srednja mahala,Srednja Mahala,02,,44.6969444,18.9102778
ba,srednja mahala,Srednja Mahala,BD,,44.8213889,18.9258333
ba,srednja mala,Srednja Mala,02,,44.61,19.1580556
ba,srednja mededa,Srednja Mededa,02,,45.2044444,16.965
ba,srednja njiva,Srednja Njiva,01,,44.4636111,18.3352778
ba,srednja orlica,Srednja Orlica,02,,44.1213889,19.465
ba,srednja petrinja,Srednja Petrinja,02,,45.2205556,16.5961111
ba,srednja radusa,Srednja Radusa,01,,44.6027778,17.9586111
ba,srednja slatina,Srednja Slatina,02,,44.9486111,18.4902778
ba,srednja snjegotina,Srednja Snjegotina,02,,44.6822222,17.5297222
ba,srednja topola,Srednja Topola,02,,45.0502778,17.2977778
ba,srednja trnova,Srednja Trnova,02,,44.6358333,19.0672222
ba,srednje bare,Srednje Bare,01,,43.7272222,18.8463889
ba,srednje brdo,Srednje Brdo,02,,44.5883333,17.3730556
ba,srednje drzanlije,Srednje Drzanlije,01,,43.7847222,16.9675
ba,srednje luzije,Srednje Luzije,02,,44.7347222,16.9236111
ba,srednje njive,Srednje Njive,01,,43.5208333,18.1244444
ba,srednje selo,Srednje Selo,02,,43.2861111,18.3538889
ba,srednje,Srednje,01,,43.6494444,18.8486111
ba,srednje,Srednje,02,,43.7197222,18.7169444
ba,srednji babinac,Srednji Babinac,02,,45.2083333,16.6147222
ba,srednji busevic,Srednji Busevic,02,,44.9497222,16.2130556
ba,srednji desetnik,Srednji Desetnik,01,,44.1122222,18.0652778
ba,srednji dragaljevac,Srednji Dragaljevac,02,,44.8002778,19.0538889
ba,srednji dubovik,Srednji Dubovik,01,,44.8686111,16.31
ba,srednji magnojevic,Srednji Magnojevic,02,,44.7858333,18.9952778
ba,srednji poklecani,Srednji Poklecani,01,,43.5533333,17.4280556
ba,srednji popovac,Srednji Popovac,02,,44.6786111,17.2822222
ba,srednji rastovac,Srednji Rastovac,02,,45.0536111,17.3952778
ba,srednji ruzici,Srednji Ruzici,01,,43.3480556,17.3905556
ba,srednji trnjani,Srednji Trnjani,02,,44.9144444,18.07
ba,srednji tvrdosi,Srednji Tvrdosi,02,,42.7225,18.2897222
ba,srednji vukosavci,Srednji Vukosavci,02,,44.6411111,18.8538889
ba,sredojevici,Sredojevici,02,,45.055,17.0052778
ba,sredokutina,Sredokutina,02,,42.9852778,18.2936111
ba,sreflije,Sreflije,02,,45.1372222,16.8894444
ba,sretez,Sretez,01,,43.9266667,18.3477778
ba,sretnica,Sretnica,01,,43.2791667,17.7363889
ba,sretnice,Sretnice,01,,43.2791667,17.7363889
ba,srhinje,Srhinje,01,,43.9922222,18.1461111
ba,sridice,Sridice,01,,44.1319444,18.1791667
ba,srijeda,Srijeda,02,,44.3605556,16.9222222
ba,srijemci,Srijemci,01,,43.6669444,18.8097222
ba,srijem,Srijem,02,,44.9619444,17.3444444
ba,srijetez,Srijetez,01,,42.9905556,17.7172222
ba,srnava,Srnava,02,,44.8994444,18.365
ba,srnavica,Srnavica,02,,44.8852778,18.3427778
ba,srnetica,Srnetica,01,,44.55,16.55
ba,srnetica,Srnetica,02,,44.4530556,16.5977778
ba,srnice donje,Srnice Donje,01,,44.7916667,18.4741667
ba,srnice gornje,Srnice Gornje,01,,44.7816667,18.4580556
ba,srnice,Srnice,01,,44.7916667,18.4741667
ba,srnjak,Srnjak,01,,42.7119444,18.1722222
ba,srpac,Srpac,02,,45.0977778,17.525
ba,srpak,Srpak,02,,45.0977778,17.525
ba,srpska grabska,Srpska Grabska,02,,44.7738889,18.0838889
ba,srpska kostajnica,Srpska Kostajnica,02,,45.2197222,16.5358333
ba,srpska rijecica,Srpska Rijecica,02,,44.6041667,18.1002778
ba,srpska,Srpska,02,,44.8138889,18.2952778
ba,srpska zelinja,Srpska Zelinja,01,,44.8213889,18.3625
ba,srpske dubravice,Srpske Dubravice,BD,,44.7644444,18.7975
ba,srpske toplice,Srpske Toplice,02,,44.7438889,17.1527778
ba,srpski bozinci,Srpski Bozinci,02,,44.9608333,18.0738889
ba,srpski brod,Srpski Brod,02,,45.1375,17.9897222
ba,srpski caklovici,Srpski Caklovici,01,,44.5211111,18.7533333
ba,srpski lukavac,Srpski Lukavac,01,,44.5908333,18.5444444
ba,srpsko glinje,Srpsko Glinje,02,,44.6263889,19.0519444
ba,srpsko sarajevo,Srpsko Sarajevo,02,,43.8208333,18.3802778
ba,srt,Srt,01,,44.1005556,17.3836111
ba,stabandza,Stabandza,01,,45.1216667,16.0611111
ba,stacija,Stacija,02,,43.8927778,18.6425
ba,stajanovici,Stajanovici,02,,43.8775,19.095
ba,stajcici,Stajcici,02,,43.9913889,19.4533333
ba,staje,Staje,01,,43.1269444,17.595
ba,stajetina,Stajetina,01,,43.3086111,17.6411111
ba,stajici,Stajici,02,,44.8133333,19.1083333
ba,stajic,Stajic,02,,44.8183333,18.2294444
ba,stajna,Stajna,02,,43.835,18.6872222
ba,stakici,Stakici,02,,44.8475,16.8947222
ba,stambelici,Stambelici,02,,43.3063889,18.5244444
ba,stambolcic,Stambolcic,02,,43.7919444,18.6344444
ba,stambolici,Stambolici,02,,43.3063889,18.5244444
ba,stambulcic,Stambulcic,02,,43.7919444,18.6344444
ba,stanarevici,Stanarevici,02,,44.4558333,16.8191667
ba,stanari,Stanari,02,3590,44.7472222,17.8294444
ba,stanatovici,Stanatovici,02,,44.0838889,19.475
ba,stancici,Stancici,02,,43.6447222,19.0886111
ba,stanetici,Stanetici,02,,43.5702778,18.9355556
ba,stanica brdo,Stanica Brdo,01,,44.6727778,16.5561111
ba,stanica brdo,Stanica Brdo,02,,43.9641667,18.8663889
ba,stanica buna,Stanica Buna,01,,43.2486111,17.8416667
ba,stanica pale,Stanica Pale,02,,43.8122222,18.5491667
ba,stanica,Stanica,02,,44.9155556,18.2652778
ba,stanici,Stanici,01,,43.9766667,18.0355556
ba,stanici,Stanici,02,,43.5975,18.9580556
ba,stanicka,Stanicka,02,,44.4683333,16.8602778
ba,stanic rijeka,Stanic Rijeka,01,,44.7302778,18.1380556
ba,stanic,Stanic,01,,43.9144444,18.1444444
ba,stanilkovici,Stanilkovici,02,,44.8238889,17.0530556
ba,stanimirovici,Stanimirovici,02,,44.2411111,18.8925
ba,stanisevac,Stanisevac,02,,43.7675,19.4269444
ba,stanisici,Stanisici,01,,44.1808333,18.7188889
ba,stanisici,Stanisici,02,,44.1916667,19.0177778
ba,stanisici,Stanisici,BD,,44.8169444,18.8494444
ba,stanisljevici,Stanisljevici,02,,45.0008333,17.1555556
ba,stanista,Stanista,01,,45.2027778,16.0133333
ba,stanista,Stanista,02,,43.5252778,18.6963889
ba,stanivuci,Stanivuci,01,,44.1575,16.8425
ba,stanivukovici,Stanivukovici,02,,44.6958333,18.975
ba,stanjevac,Stanjevac,01,,43.8744444,18.1955556
ba,stanjevici,Stanjevici,02,,42.805,18.4155556
ba,stanjevo brdo,Stanjevo Brdo,02,,43.3425,18.9516667
ba,stankici,Stankici,01,,44.3733333,18.4611111
ba,stankici,Stankici,02,,44.6361111,18.9408333
ba,stankovaca,Stankovaca,02,,43.6341667,19.2938889
ba,stankovac,Stankovac,02,,44.975,17.4416667
ba,stankovici,Stankovici,01,,44.5666667,16.4486111
ba,stankovici,Stankovici,02,,44.4383333,17.8672222
ba,stanojevici,Stanojevici,01,,43.1725,17.8627778
ba,stanojevici,Stanojevici,02,,43.8238889,18.4158333
ba,stanovi,Stanovi,01,,44.0288889,18.4686111
ba,stanovi,Stanovi,02,,44.7427778,17.9877778
ba,stanovi,Stanovi,BD,,44.8077778,18.8358333
ba,stara bila,Stara Bila,01,,44.1819444,17.7591667
ba,stara borovnica,Stara Borovnica,01,,43.8011111,17.6061111
ba,stara crkva,Stara Crkva,02,,44.8411111,17.3013889
ba,stara fojnica,Stara Fojnica,02,,43.2425,18.3977778
ba,stara gora,Stara Gora,02,,43.7536111,18.3688889
ba,stara govedarnica,Stara Govedarnica,01,,44.8783333,16.1680556
ba,stara leskovaca,Stara Leskovaca,02,,44.7947222,19.2733333
ba,stara litva,Stara Litva,01,,44.4052778,18.5241667
ba,stara ljeskovaca,Stara Ljeskovaca,02,,44.7947222,19.2733333
ba,stara ovcara,Stara Ovcara,02,,44.2727778,16.8038889
ba,stara rijeka,Stara Rijeka,02,,44.8547222,16.5822222
ba,stara,Stara,01,,42.8630556,17.9227778
ba,stara trusina,Stara Trusina,01,,43.7369444,17.8405556
ba,stara zenica,Stara Zenica,01,,44.1766667,17.9077778
ba,starcevica,Starcevica,02,,44.7491667,17.1905556
ba,starcevici,Starcevici,01,,44.7158333,16.6627778
ba,starcevici,Starcevici,02,,44.7963889,17.9891667
ba,starcici,Starcici,02,,43.7516667,19.1
ba,stari brod,Stari Brod,02,,43.8727778,19.2102778
ba,staric,Staric,01,,44.2294444,18.7547222
ba,stari dulici,Stari Dulici,02,,43.0469444,18.6063889
ba,stari grad,Stari Grad,01,,43.6863889,18.0113889
ba,stari krst,Stari Krst,01,,44.1102778,18.4511111
ba,stari majdan,Stari Majdan,01,,44.8291667,16.6069444
ba,stari martinac,Stari Martinac,02,,44.9930556,17.4516667
ba,stari mustajbasici,Stari Mustajbasici,01,,44.4316667,18.2230556
ba,starina,Starina,01,,44.3691667,17.9130556
ba,stari teocak,Stari Teocak,01,,44.6013889,19.0194444
ba,staro blace,Staro Blace,01,,43.8238889,17.6586111
ba,staro brezove dane,Staro Brezove Dane,01,,44.5502778,17.9702778
ba,staro brezovo polje,Staro Brezovo Polje,BD,,44.8461111,18.9494444
ba,staroglavice,Staroglavice,02,,44.1066667,19.2238889
ba,staro guvno,Staro Guvno,02,,43.4969444,18.8725
ba,staronici,Staronici,02,,43.5633333,19.1272222
ba,staro radakovo,Staro Radakovo,01,,44.2044444,17.9294444
ba,staro rudo,Staro Rudo,02,,43.6163889,19.3547222
ba,staro selo,Staro Selo,01,,43.4172222,17.7413889
ba,staro selo,Staro Selo,02,,43.9477778,18.845
ba,staro slano,Staro Slano,02,,42.7675,18.2322222
ba,starposle,Starposle,01,,44.2266667,18.0961111
ba,stavanj,Stavanj,02,,43.4908333,18.6447222
ba,stavci,Stavci,01,,44.4419444,18.1830556
ba,staza,Staza,01,,44.7905556,16.5461111
ba,staza,Staza,02,,44.5494444,17.4269444
ba,stecci,Stecci,01,,43.755,17.4061111
ba,stedra,Stedra,02,,44.0938889,19.14
ba,stefanovici,Stefanovici,02,,44.0152778,19.5958333
ba,stegici,Stegici,02,,44.8652778,17.4308333
ba,stekerovci,Stekerovci,01,,44.2297222,16.7422222
ba,stekina draga,Stekina Draga,01,,43.6177778,17.2533333
ba,stekovici,Stekovici,02,,44.7377778,16.9441667
ba,stenici,Stenici,01,,44.4816667,16.2330556
ba,stenjak,Stenjak,02,,44.615,17.8602778
ba,stenkovac,Stenkovac,02,,44.1863889,17.2008333
ba,stepanovici,Stepanovici,02,,44.1966667,19.0527778
ba,stepen,Stepen,01,,43.5761111,17.2980556
ba,stepen,Stepen,02,,43.0755556,18.5505556
ba,sterkerovci,Sterkerovci,01,,44.2258333,16.7511111
ba,stetin hrid,Stetin Hrid,02,,43.4002778,18.935
ba,stevanici,Stevanici,01,,44.8483333,16.5208333
ba,stevanici,Stevanici,02,,44.2855556,16.8697222
ba,stevanovica torine,Stevanovica Torine,02,,43.0938889,18.3091667
ba,stevanovici,Stevanovici,01,,44.5855556,18.6725
ba,stevanovici,Stevanovici,02,,43.2933333,19.0205556
ba,stevici,Stevici,02,,44.2708333,18.9366667
ba,stijaci,Stijaci,02,,45.2030556,16.5583333
ba,stijena,Stijena,01,10844,44.9352778,16.0172222
ba,stijene,Stijene,02,,43.83,18.9988889
ba,stike,Stike,01,,44.4344444,18.4233333
ba,stipanjici,Stipanjici,01,,43.7097222,17.1638889
ba,stipanovici,Stipanovici,01,,43.9413889,17.6144444
ba,stipici,Stipici,01,,43.3458333,17.3058333
ba,stipici,Stipici,02,,44.6402778,17.4363889
ba,stipin han,Stipin Han,01,,44.3163889,18.4152778
ba,stipovici,Stipovici,01,,44.4111111,18.1508333
ba,stitarevo,Stitarevo,02,,43.9188889,19.1861111
ba,stita,Stita,01,,43.6361111,18.9369444
